"Cloudlet","","Vertual Machine","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load",""
"CL = 253"," -> ","VM = 3","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","24830.0","51.1958762886598",""
"CL = 254"," -> ","VM = 13","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 255"," -> ","VM = 7","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 256"," -> ","VM = 1","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","51599.0","52.22570850202429","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 257"," -> ","VM = 10","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","51599.0","52.22570850202429","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","32092.0","54.76450511945392","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 258"," -> ","VM = 2","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","32092.0","54.76450511945392","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 259"," -> ","VM = 5","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","32092.0","54.76450511945392","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 260"," -> ","VM = 9","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 261"," -> ","VM = 11","","49211.0","52.5758547008547","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 262"," -> ","VM = 0","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","38422.0","52.632876712328766","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 263"," -> ","VM = 4","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","42891.0","53.34701492537314","","26275.0","54.175257731958766",""
"CL = 264"," -> ","VM = 12","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","35787.0","53.4134328358209","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","26275.0","54.175257731958766",""
"CL = 265"," -> ","VM = 3","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","32983.0","53.63089430894309","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","26275.0","54.175257731958766",""
"CL = 266"," -> ","VM = 8","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","26275.0","54.175257731958766",""
"CL = 267"," -> ","VM = 13","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","52863.0","54.21846153846154","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 268"," -> ","VM = 9","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","55828.0","57.25948717948718","","32092.0","54.76450511945392","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 269"," -> ","VM = 10","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","54515.0","55.177125506072876","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 270"," -> ","VM = 2","","51747.0","55.28525641025641","","38435.0","55.38184438040346","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 271"," -> ","VM = 0","","54332.0","58.047008547008545","","38435.0","55.38184438040346","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 272"," -> ","VM = 1","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","34354.0","55.860162601626016","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 273"," -> ","VM = 8","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","26672.0","55.916142557651995","","33622.0","56.130217028380635","","35853.0","58.297560975609755","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 274"," -> ","VM = 6","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","33622.0","56.130217028380635","","35853.0","58.297560975609755","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 275"," -> ","VM = 7","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","45446.0","56.524875621890544","","29129.0","60.05979381443299",""
"CL = 276"," -> ","VM = 12","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","41408.0","56.723287671232875","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 277"," -> ","VM = 4","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","42517.0","58.24246575342466","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","55828.0","57.25948717948718","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 278"," -> ","VM = 9","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","42517.0","58.24246575342466","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","33576.0","57.29692832764505","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 279"," -> ","VM = 10","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","56695.0","57.3836032388664","","38620.0","57.64179104477612","","42517.0","58.24246575342466","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 280"," -> ","VM = 2","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","59638.0","60.36234817813765","","38620.0","57.64179104477612","","42517.0","58.24246575342466","","28622.0","57.58953722334004","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 281"," -> ","VM = 5","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","59638.0","60.36234817813765","","38620.0","57.64179104477612","","42517.0","58.24246575342466","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 282"," -> ","VM = 3","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","42517.0","58.24246575342466","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","31922.0","57.93466424682396","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 283"," -> ","VM = 11","","54332.0","58.047008547008545","","40340.0","58.126801152737755","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","42517.0","58.24246575342466","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 284"," -> ","VM = 0","","57052.0","60.952991452991455","","40340.0","58.126801152737755","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","42517.0","58.24246575342466","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 285"," -> ","VM = 1","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","42517.0","58.24246575342466","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 286"," -> ","VM = 4","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","35853.0","58.297560975609755","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 287"," -> ","VM = 8","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","38325.0","62.31707317073171","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","47311.0","58.84452736318408","","29129.0","60.05979381443299",""
"CL = 288"," -> ","VM = 12","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","35558.0","59.362270450751254","","38325.0","62.31707317073171","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","29129.0","60.05979381443299",""
"CL = 289"," -> ","VM = 7","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","57909.0","59.393846153846155","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","29129.0","60.05979381443299",""
"CL = 290"," -> ","VM = 9","","57052.0","60.952991452991455","","41546.0","59.86455331412104","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","29129.0","60.05979381443299",""
"CL = 291"," -> ","VM = 1","","57052.0","60.952991452991455","","43623.0","62.857348703170025","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","29129.0","60.05979381443299",""
"CL = 292"," -> ","VM = 13","","57052.0","60.952991452991455","","43623.0","62.857348703170025","","59638.0","60.36234817813765","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 293"," -> ","VM = 2","","57052.0","60.952991452991455","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","28878.0","60.540880503144656","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 294"," -> ","VM = 6","","57052.0","60.952991452991455","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 295"," -> ","VM = 0","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","36594.0","61.09181969949916","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 296"," -> ","VM = 7","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","41193.0","61.482089552238804","","44767.0","61.324657534246576","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 297"," -> ","VM = 4","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","41193.0","61.482089552238804","","45833.0","62.78493150684932","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 298"," -> ","VM = 3","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","61008.0","61.74898785425101","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 299"," -> ","VM = 2","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","34112.0","61.90925589836661","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 300"," -> ","VM = 11","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","30832.0","62.03621730382294","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","35782.0","64.94010889292196","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 301"," -> ","VM = 5","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","35782.0","64.94010889292196","","49944.0","62.11940298507463","","30291.0","62.455670103092785",""
"CL = 302"," -> ","VM = 12","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","36427.0","62.16211604095563","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","30291.0","62.455670103092785",""
"CL = 303"," -> ","VM = 10","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","38325.0","62.31707317073171","","60901.0","62.4625641025641","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","30291.0","62.455670103092785",""
"CL = 304"," -> ","VM = 8","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","60901.0","62.4625641025641","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","30291.0","62.455670103092785",""
"CL = 305"," -> ","VM = 13","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","60901.0","62.4625641025641","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 306"," -> ","VM = 9","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","45833.0","62.78493150684932","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 307"," -> ","VM = 4","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","62099.0","62.85323886639676","","42818.0","63.907462686567165","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 308"," -> ","VM = 2","","59052.0","63.08974358974359","","43623.0","62.857348703170025","","64089.0","64.86740890688259","","42818.0","63.907462686567165","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 309"," -> ","VM = 1","","59052.0","63.08974358974359","","45864.0","66.0864553314121","","64089.0","64.86740890688259","","42818.0","63.907462686567165","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 310"," -> ","VM = 0","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","64089.0","64.86740890688259","","42818.0","63.907462686567165","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","38118.0","63.636060100166944","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 311"," -> ","VM = 7","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","64089.0","64.86740890688259","","42818.0","63.907462686567165","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 312"," -> ","VM = 3","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","64089.0","64.86740890688259","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","62310.0","63.90769230769231","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 313"," -> ","VM = 9","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","64089.0","64.86740890688259","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","63391.0","65.01641025641025","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 314"," -> ","VM = 2","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","63391.0","65.01641025641025","","38258.0","65.28668941979522","","35782.0","64.94010889292196","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 315"," -> ","VM = 11","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","63391.0","65.01641025641025","","38258.0","65.28668941979522","","37074.0","67.28493647912886","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 316"," -> ","VM = 9","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","38258.0","65.28668941979522","","37074.0","67.28493647912886","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
